Tool Name,Masterformat,Material Category,Material Subcategory,Category OpenEPD Name,Category L2,Category L3,Category L4,Country,Regions Applicable,Datapoint Type,Plant Admin District,Plant Admin District 2,Plant Name,Plant Address,Manufacturer,Category Declared Unit,Quantity Unit (EC3),Default Unit,Quantity Unit,Product Name,Product Description,Index,Expiry Date,Published Date,Image URL,Density (kg/m2),Density (kg/m3),Category Description,Category Mass per Declared Unit,Concrete Aggregate Size Unit,Concrete Air Entrainment,Concrete Compressive Strength Unit,Plant Type,Reviewer Name,Stored Carbon,Use Stored Carbon,Concrete Aggregate Size (mm),Concrete Compressive Strength,Concrete Slump (in),EC3 Uncertainty Factor (%),GWP Fossil + Biogenic (kgCO2e),GWP per Default Unit,AP per Default Unit,EP per Default Unit,SFP per Default Unit,ODP per Default Unit,NRE per Default Unit,GWPbio per Default Unit
EC3,05 12 00 Structural Steel Framing,Steel,Hollow Sections,Steel >> StructuralSteel >> HollowSections,StructuralSteel,HollowSections,,US,US,Product-Specific EPD,IL,Cook County,"Chicago Heights, IL","555 E 16th St, Chicago Heights, IL 60411, USA",Bull Moose Tube,1 t,,kg,kg,Steel Pipe and Tube (Mill product),"Steel Tubes covered under this declaration represent hollow structural sections, mechanical tube, and sprinkler pipe.  These products can have circular, square, or rectangular cross sections, and are widely used in building, bridge and industrial projects. Bull Moose Tube produces tube in the range of 0.50” to 12”, with wall thickness of 0.0359” to 0.625”. Bull Moose Tube produces Pipe from 1” NPS to 4” NPS. The engineered wall thickness of Bull Moose pipe is Schedule 10 and Schedule 40.",ec3b9yb7,46334,44509,https://cqddatastore.blob.core.windows.net/cqd/images/cbb8aebe21ad4b569f5646cc367096f1.png,,,"Hollow cross section steel shape, typically referred to as hollow structural section (HSS)",1000 kg,,,,Plant,,,FALSE,,,,0.177,1.53,1.53,,,,,,
EC3,05 12 00 Structural Steel Framing,Steel,Hollow Sections,Steel >> StructuralSteel >> HollowSections,StructuralSteel,HollowSections,,US,US,Product-Specific EPD,IL,Cook County,"Chicago, IL","1717 W 115th St, Chicago, IL 60643, USA","Maruichi Leavitt Pipe & Tube, LLC",1 t,,kg,kg,Fabricated hollow structural steel sections,"Cold formed, electric welded carbon steel tubular products that are used in applications such as tillage equipment,
boat trailers and automotive applications. These products are rolled into squares, rounds and rectangles per the
customer order.",ec39pfzn,46478,44652,https://cqddatastore.blob.core.windows.net/cqd/images/b1b1b2246a9340de81d8dc7930486af4.png,,,"Hollow cross section steel shape, typically referred to as hollow structural section (HSS)",1000 kg,,,,Plant,,,FALSE,,,,0.073,1.9913,1.9913,,,,,,
EC3,05 12 00 Structural Steel Framing,Steel,Hollow Sections,Steel >> StructuralSteel >> HollowSections,StructuralSteel,HollowSections,,US,US,Product-Specific EPD,IL,Cook County,"Chicago, IL","6226 74th St, Chicago, IL 60638, USA",Nucor,1 t,,kg,kg,Fabricated Steel Hollow Structural Sections,"Steel tubes covered under this declaration represent hollow structural sections, mechanical tube, sprinkler pipe, and solar torque tube. These products are used in building, bridge and industrial applications.",ec30mf8r,46113,44287,https://cqddatastore.blob.core.windows.net/cqd/images/75e5adbc14664658846af94550d8446b.png,,,"Hollow cross section steel shape, typically referred to as hollow structural section (HSS)",1000 kg,,,,Plant,,,FALSE,,,,0.073,1.399934964,1.399934964,,,,,,
EC3,05 12 00 Structural Steel Framing,Steel,Hollow Sections,Steel >> StructuralSteel >> HollowSections,StructuralSteel,HollowSections,,US,US,Product-Specific EPD,IL,Cook County,"Chicago, IL","6226 74th St, Chicago, IL 60638, USA",Nucor,1 t,,kg,kg,Unfabricated Steel Hollow Structural Sections,"Steel tubes covered under this declaration represent hollow structural sections, mechanical tube, sprinkler pipe, and solar torque tube. These products are used in building, bridge and industrial applications.",ec3d79zn,46113,44287,https://cqddatastore.blob.core.windows.net/cqd/images/75e5adbc14664658846af94550d8446b.png,,,"Hollow cross section steel shape, typically referred to as hollow structural section (HSS)",1000 kg,,,,Plant,,,FALSE,,,,0.073,1.168449655,1.168449655,,,,,,
EC3,05 12 00 Structural Steel Framing,Steel,Hollow Sections,Steel >> StructuralSteel >> HollowSections,StructuralSteel,HollowSections,,US,US,Product-Specific EPD,IL,Cook County,"Chicago, IL","Chicago, IL, United States",Atlas Tube,1 t,,kg,kg,Fabricated HSS,"Steel tubes covered by this product declaration are classified as either Hollow Structural Sections (HSS) or mechanical tubing. They are produced by the single seam Electric Resistance Welded (ERW) process in round, square and rectangular shapes. These products can be used in any welded or bolted construction and in various manufactured products.",ec32x59q,46468,44642,https://cqddatastore.blob.core.windows.net/cqd/images/642a314917f54504a3f4e94a44d52a21.png,,,"Hollow cross section steel shape, typically referred to as hollow structural section (HSS)",1000 kg,,,,Plant,,,FALSE,,,,0.073,1.89,1.89,,,,,,
EC3,05 12 00 Structural Steel Framing,Steel,Hollow Sections,Steel >> StructuralSteel >> HollowSections,StructuralSteel,HollowSections,,US,US,Product-Specific EPD,IL,Cook County,"Chicago, IL","Chicago, IL, United States",Atlas Tube,1 t,,kg,kg,Unfabricated HSS,"Steel tubes covered by this product declaration are classified as either Hollow Structural Sections (HSS) or mechanical tubing. They are produced by the single seam Electric Resistance Welded (ERW) process in round, square and rectangular shapes. These products can be used in any welded or bolted construction and in various manufactured products.",ec3yuxbw,46468,44642,https://cqddatastore.blob.core.windows.net/cqd/images/642a314917f54504a3f4e94a44d52a21.png,,,"Hollow cross section steel shape, typically referred to as hollow structural section (HSS)",1000 kg,,,,Plant,,,FALSE,,,,0.073,1.62,1.62,,,,,,
EC3,05 12 00 Structural Steel Framing,Steel,Hollow Sections,Steel >> StructuralSteel >> HollowSections,StructuralSteel,HollowSections,,US,US,Product-Specific EPD,IL,Lasalle County,"Marseilles, IL","1201 Broadway St, Marseilles, IL 61341, USA",Nucor,1 t,,kg,kg,Fabricated Steel Hollow Structural Sections,"Steel tubes covered under this declaration represent hollow structural sections, mechanical tube, sprinkler pipe, and solar torque tube. These products are used in building, bridge and industrial applications.",ec36hw9h,46113,44287,https://cqddatastore.blob.core.windows.net/cqd/images/75e5adbc14664658846af94550d8446b.png,,,"Hollow cross section steel shape, typically referred to as hollow structural section (HSS)",1000 kg,,,,Plant,,,FALSE,,,,0.073,1.598350943,1.598350943,,,,,,
EC3,05 12 00 Structural Steel Framing,Steel,Hollow Sections,Steel >> StructuralSteel >> HollowSections,StructuralSteel,HollowSections,,US,US,Product-Specific EPD,IL,Lasalle County,"Marseilles, IL","1201 Broadway St, Marseilles, IL 61341, USA",Nucor,1 t,,kg,kg,Unfabricated Steel Hollow Structural Sections,"Steel tubes covered under this declaration represent hollow structural sections, mechanical tube, sprinkler pipe, and solar torque tube. These products are used in building, bridge and industrial applications.",ec3ew4wn,46113,44287,https://cqddatastore.blob.core.windows.net/cqd/images/75e5adbc14664658846af94550d8446b.png,,,"Hollow cross section steel shape, typically referred to as hollow structural section (HSS)",1000 kg,,,,Plant,,,FALSE,,,,0.073,1.344819414,1.344819414,,,,,,
EC3,05 12 00 Structural Steel Framing,Steel,Hollow Sections,Steel >> StructuralSteel >> HollowSections,StructuralSteel,HollowSections,,US,US,Product-Specific EPD,IN,Elkhart County,"Elkhart, IN","W Mishawaka Rd, Elkhart, IN 46517, USA",Bull Moose Tube,1 t,,kg,kg,Steel Pipe and Tube,"Steel Tubes covered under this declaration represent hollow structural sections, mechanical tube, and sprinkler pipe.  These products can have circular, square, or rectangular cross sections, and are widely used in building, bridge and industrial projects. Bull Moose Tube produces tube in the range of 0.50” to 12”, with wall thickness of 0.0359” to 0.625”. Bull Moose Tube produces Pipe from 1” NPS to 4” NPS. The engineered wall thickness of Bull Moose pipe is Schedule 10 and Schedule 40.",ec3uw6hu,46334,44509,https://cqddatastore.blob.core.windows.net/cqd/images/cbb8aebe21ad4b569f5646cc367096f1.png,,,"Hollow cross section steel shape, typically referred to as hollow structural section (HSS)",1000 kg,,,,Plant,,,FALSE,,,,0.073,1.69,1.69,,,,,,
EC3,05 12 00 Structural Steel Framing,Steel,Hollow Sections,Steel >> StructuralSteel >> HollowSections,StructuralSteel,HollowSections,,US,US,Product-Specific EPD,IN,Elkhart County,"Elkhart, IN","W Mishawaka Rd, Elkhart, IN 46517, USA",Bull Moose Tube,1 t,,kg,kg,Steel Pipe and Tube (Mill product),"Steel Tubes covered under this declaration represent hollow structural sections, mechanical tube, and sprinkler pipe.  These products can have circular, square, or rectangular cross sections, and are widely used in building, bridge and industrial projects. Bull Moose Tube produces tube in the range of 0.50” to 12”, with wall thickness of 0.0359” to 0.625”. Bull Moose Tube produces Pipe from 1” NPS to 4” NPS. The engineered wall thickness of Bull Moose pipe is Schedule 10 and Schedule 40.",ec3sx2ue,46334,44509,https://cqddatastore.blob.core.windows.net/cqd/images/cbb8aebe21ad4b569f5646cc367096f1.png,,,"Hollow cross section steel shape, typically referred to as hollow structural section (HSS)",1000 kg,,,,Plant,,,FALSE,,,,0.073,1.53,1.53,,,,,,
EC3,05 12 00 Structural Steel Framing,Steel,Hollow Sections,Steel >> StructuralSteel >> HollowSections,StructuralSteel,HollowSections,,US,US,Product-Specific EPD,MI,Wayne,"Plymouth, MI","Plymouth Township, MI",Atlas Tube,1 t,,kg,kg,Fabricated HSS,"Steel tubes covered by this product declaration are classified as either Hollow Structural Sections (HSS) or mechanical tubing. They are produced by the single seam Electric Resistance Welded (ERW) process in round, square and rectangular shapes. These products can be used in any welded or bolted construction and in various manufactured products.",ec3wbggz,46468,44642,https://cqddatastore.blob.core.windows.net/cqd/images/642a314917f54504a3f4e94a44d52a21.png,,,"Hollow cross section steel shape, typically referred to as hollow structural section (HSS)",1000 kg,,,,Plant,,,FALSE,,,,0.073,1.81,1.81,,,,,,
EC3,05 12 00 Structural Steel Framing,Steel,Hollow Sections,Steel >> StructuralSteel >> HollowSections,StructuralSteel,HollowSections,,US,US,Product-Specific EPD,MI,Wayne,"Plymouth, MI","Plymouth Township, MI",Atlas Tube,1 t,,kg,kg,Unfabricated HSS,"Steel tubes covered by this product declaration are classified as either Hollow Structural Sections (HSS) or mechanical tubing. They are produced by the single seam Electric Resistance Welded (ERW) process in round, square and rectangular shapes. These products can be used in any welded or bolted construction and in various manufactured products.",ec3252k4,46468,44642,https://cqddatastore.blob.core.windows.net/cqd/images/642a314917f54504a3f4e94a44d52a21.png,,,"Hollow cross section steel shape, typically referred to as hollow structural section (HSS)",1000 kg,,,,Plant,,,FALSE,,,,0.073,1.55,1.55,,,,,,
EC3,05 12 00 Structural Steel Framing,Steel,Hollow Sections,Steel >> StructuralSteel >> HollowSections,StructuralSteel,HollowSections,,US,US,Product-Specific EPD,MO,Franklin County,"Gerald, MO","625 W Industrial Dr, Gerald, MO 63037, USA",Bull Moose Tube,1 t,,kg,kg,Steel Pipe and Tube,"Steel Tubes covered under this declaration represent hollow structural sections, mechanical tube, and sprinkler pipe.  These products can have circular, square, or rectangular cross sections, and are widely used in building, bridge and industrial projects. Bull Moose Tube produces tube in the range of 0.50” to 12”, with wall thickness of 0.0359” to 0.625”. Bull Moose Tube produces Pipe from 1” NPS to 4” NPS. The engineered wall thickness of Bull Moose pipe is Schedule 10 and Schedule 40.",ec3eqeur,46334,44509,https://cqddatastore.blob.core.windows.net/cqd/images/cbb8aebe21ad4b569f5646cc367096f1.png,,,"Hollow cross section steel shape, typically referred to as hollow structural section (HSS)",1000 kg,,,,Plant,,,FALSE,,,,0.073,1.82,1.82,,,,,,
EC3,05 12 00 Structural Steel Framing,Steel,Hollow Sections,Steel >> StructuralSteel >> HollowSections,StructuralSteel,HollowSections,,US,US,Product-Specific EPD,MO,Franklin County,"Gerald, MO","625 W Industrial Dr, Gerald, MO 63037, USA",Bull Moose Tube,1 t,,kg,kg,Steel Pipe and Tube (Mill product),"Steel Tubes covered under this declaration represent hollow structural sections, mechanical tube, and sprinkler pipe.  These products can have circular, square, or rectangular cross sections, and are widely used in building, bridge and industrial projects. Bull Moose Tube produces tube in the range of 0.50” to 12”, with wall thickness of 0.0359” to 0.625”. Bull Moose Tube produces Pipe from 1” NPS to 4” NPS. The engineered wall thickness of Bull Moose pipe is Schedule 10 and Schedule 40.",ec3g7enh,46334,44509,https://cqddatastore.blob.core.windows.net/cqd/images/cbb8aebe21ad4b569f5646cc367096f1.png,,,"Hollow cross section steel shape, typically referred to as hollow structural section (HSS)",1000 kg,,,,Plant,,,FALSE,,,,0.177,1.53,1.53,,,,,,
EC3,05 12 00 Structural Steel Framing,Steel,Hollow Sections,Steel >> StructuralSteel >> HollowSections,StructuralSteel,HollowSections,,US,US,Product-Specific EPD,OH,Trumbull County,"Masury, OH","Maitland St, Masury, OH 44438, USA",Bull Moose Tube,1 t,,kg,kg,Steel Pipe and Tube,"Steel Tubes covered under this declaration represent hollow structural sections, mechanical tube, and sprinkler pipe.  These products can have circular, square, or rectangular cross sections, and are widely used in building, bridge and industrial projects. Bull Moose Tube produces tube in the range of 0.50” to 12”, with wall thickness of 0.0359” to 0.625”. Bull Moose Tube produces Pipe from 1” NPS to 4” NPS. The engineered wall thickness of Bull Moose pipe is Schedule 10 and Schedule 40.",ec31u81x,46334,44509,https://cqddatastore.blob.core.windows.net/cqd/images/cbb8aebe21ad4b569f5646cc367096f1.png,,,"Hollow cross section steel shape, typically referred to as hollow structural section (HSS)",1000 kg,,,,Plant,,,FALSE,,,,0.073,1.72,1.72,,,,,,
